Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,tag,pre
2018-04-26,8857.0,9300.0,8555.0,9291.4,7802.75314974,69297979.416818,8881.2215492332,0,0
2018-04-27,9281.7,9381.9,8891.8,8917.8,6206.90034304,57062192.372309,9193.3476000295,1,1
2018-04-28,8917.8,9437.2,8865.0,9339.2,4802.20850146,44456858.293067,9257.5860210049,0,0
2018-04-29,9328.1,9538.0,9165.0,9411.2,3800.97343832,35608849.499624,9368.3499970374,0,0
2018-04-30,9407.4,9453.9,9110.7,9243.2,4135.39593872,38360011.56263,9276.0190634862,1,1
2018-05-01,9246.5,9246.5,8830.0,9081.3,5955.92210715,53569802.535749,8994.3759458236,1,0
2018-05-02,9074.3,9262.0,8979.0,9217.1,3876.81990949,35367082.825463,9122.704600977,0,0
2018-05-03,9233.3,9799.9,9170.1,9735.9,5992.50728107,56820424.196614,9481.9115825035,0,0
2018-05-04,9731.1,9779.9,9511.0,9688.9,4244.28722653,40954156.606693,9649.2424807395,1,0
2018-05-05,9687.9,9962.0,9465.0,9795.0,3999.87926742,39193978.691404,9798.7904311634,0,1
2018-05-06,9794.9,9899.0,9364.0,9604.9,3174.13105579,30463743.583408,9597.5065452445,1,1
2018-05-07,9605.0,9626.8,9200.0,9360.6,3988.39384967,37231055.891207,9334.8493891313,1,1
2018-05-08,9359.6,9458.6,9050.0,9172.7,3183.67436477,29393306.735234,9232.5104164218,1,1
2018-05-09,9178.3,9464.1,8960.0,9305.4,4520.08656001,41582007.519877,9199.3830135379,0,0
2018-05-10,9302.0,9395.9,8990.5,9011.0,3113.99145437,28745384.754564,9231.0416312236,1,1
2018-05-11,9009.8,9009.8,8325.0,8407.8,6857.08329131,59397021.720903,8662.1409129122,1,1
2018-05-12,8411.0,8649.9,8223.2,8479.0,5044.43903876,42407793.371807,8406.8402940264,0,0
2018-05-13,8478.8,8749.6,8317.9,8698.2,3361.11079837,28744862.335868,8552.1912427904,0,0
2018-05-14,8698.2,8886.3,8286.3,8660.8,6017.88913473,51751559.085938,8599.6198878563,1,0
2018-05-15,8661.6,8862.0,8421.0,8462.8,3875.26010515,33376339.310889,8612.6707382902,1,1
2018-05-16,8473.1,8494.0,8077.3,8344.9,6332.93376757,52309124.614513,8259.8565742753,1,0
2018-05-17,8345.8,8500.0,7978.8,8064.0,4246.83894109,34951962.512562,8230.1125607535,1,1
2018-05-18,8064.0,8280.0,7932.5,8231.9,4061.44740601,32859567.045574,8090.6050874744,0,0
2018-05-19,8231.9,8394.0,8160.2,8233.8,2247.53984882,18563290.974035,8259.3823570161,0,1
2018-05-20,8229.9,8596.7,8147.9,8518.9,2637.54131634,22225619.034978,8426.6429865142,0,0
2018-05-21,8524.9,8596.5,8292.4,8390.8,2902.60798901,24511760.643715,8444.7368492482,1,1
2018-05-22,8390.8,8408.0,7938.4,7989.1,4213.60304265,34493684.605305,8186.2682023344,1,1
2018-05-23,7989.2,8038.2,7440.6,7500.3,7846.87951672,60584880.426885,7720.8883222678,1,1
2018-05-24,7503.0,7725.0,7255.0,7572.0,6483.49187283,48576634.586584,7492.3568255173,0,0
2018-05-25,7575.7,7650.0,7286.7,7466.0,4734.89128592,35320144.481274,7459.5470832254,1,1
2018-05-26,7466.3,7634.9,7215.0,7330.0,2485.17812158,18549726.083517,7464.1434843004,1,1
2018-05-27,7325.0,7388.0,7212.1,7325.9,2167.32972428,15814511.874542,7296.7724741539,1,0
2018-05-28,7325.9,7447.9,7070.5,7102.6,4174.00825789,30174463.540586,7229.133647148,1,1
2018-05-29,7102.8,7530.3,7051.0,7462.6,4828.09385383,35342652.879993,7320.2083368692,0,0
2018-05-30,7462.8,7568.3,7260.0,7374.9,3760.92107508,27910732.076149,7421.2490820631,1,1
2018-05-31,7372.5,7599.3,7330.2,7485.6,3358.27326708,25198669.909148,7503.4602324241,0,1
2018-06-01,7490.9,7599.1,7350.0,7504.2,3044.97604975,22740413.013924,7468.1746727667,0,0
2018-06-02,7504.0,7693.6,7434.3,7636.1,2475.22107012,18840036.622415,7611.4561441988,0,0
2018-06-03,7630.2,7780.0,7589.4,7716.8,1953.83924849,15044133.59865,7699.7806294845,0,0
2018-06-04,7716.0,7759.1,7442.0,7495.5,3146.34685613,23784637.157318,7559.4453647024,1,1
2018-06-05,7495.4,7677.1,7350.0,7622.0,3451.89189003,25885299.320294,7498.8731237666,0,0
2018-06-06,7622.0,7695.0,7482.6,7659.8,2983.11635821,22636280.250397,7588.1318501367,0,0
2018-06-07,7650.4,7750.0,7630.0,7679.4,1975.44040586,15191584.614985,7690.2267311734,0,1
2018-06-08,7679.7,7700.0,7530.9,7611.9,2073.02191196,15801850.034033,7622.6160190912,1,1
2018-06-09,7611.9,7679.6,7455.1,7495.1,1276.5830428,9687626.8283538,7588.7165218061,1,1
2018-06-10,7496.8,7496.8,6621.7,6767.9,7667.36414831,53571473.351755,6986.9478370298,1,1
2018-06-11,6768.2,6899.7,6629.0,6877.0,3811.61326949,25773405.724754,6761.8102631389,0,0
2018-06-12,6877.0,6885.6,6450.0,6547.2,4724.84788943,31558112.485552,6679.1806263544,1,1
2018-06-13,6543.5,6634.3,6122.1,6294.2,7130.20933465,45340952.733138,6358.9932083479,1,1
2018-06-14,6295.7,6734.8,6264.4,6640.7,7046.89656742,45816670.219851,6501.6805314946,0,0
2018-06-15,6636.3,6678.1,6355.1,6387.6,3927.75658813,25651999.476103,6530.9544775827,1,1
2018-06-16,6388.0,6550.0,6324.2,6481.4,2365.44937691,15261210.382303,6451.7171795232,0,0
2018-06-17,6480.8,6574.6,6425.0,6440.8,1638.06699232,10647197.620892,6499.8548110734,1,1
2018-06-18,6444.5,6800.0,6359.1,6706.6,3636.49387722,23913115.633834,6575.8712763501,0,0
2018-06-19,6710.4,6854.3,6658.6,6740.2,2759.38739867,18571688.519657,6730.3665040323,0,1
2018-06-20,6740.2,6814.0,6515.0,6755.4,3586.91666425,23958050.205505,6679.2882154999,0,0
2018-06-21,6756.7,6787.6,6679.0,6716.1,2105.95290865,14171991.268453,6729.4910585334,1,1
2018-06-22,6716.1,6725.3,5950.0,6055.5,8628.476542,53960042.876441,6253.7161240208,1,1
2018-06-23,6054.0,6292.4,6034.7,6154.1,3564.58549936,21863404.62349,6133.5054601484,0,1
2018-06-24,6154.1,6275.0,5650.0,6150.1,9238.71924383,55344827.827305,5990.5303285698,1,0
2018-06-25,6150.0,6341.4,6066.0,6245.5,4188.43202181,26007456.30585,6209.3538036248,0,0
2018-06-26,6246.0,6278.8,6033.3,6081.3,3434.15813453,21197082.659319,6172.4247483496,1,1
2018-06-27,6072.4,6239.9,6000.0,6134.2,3990.63263912,24352967.756827,6102.5330966564,0,0
2018-06-28,6132.5,6161.1,5820.0,5858.6,3611.89930119,21749648.460181,6021.6652366292,1,1
2018-06-29,5853.4,6309.0,5787.7,6196.9,5131.78051918,30576339.484227,5958.2321126065,0,0
2018-06-30,6198.6,6525.0,6190.5,6387.9,3454.25901766,22022879.91483,6375.5728224888,0,1
2018-07-01,6387.0,6433.3,6254.3,6345.8,1940.38940675,12313634.448168,6345.9604579022,1,1
2018-07-02,6343.6,6678.7,6275.0,6617.7,3636.66673077,23735180.185019,6526.6305499469,0,0
2018-07-03,6618.7,6670.0,6467.6,6495.5,2754.87114693,18103719.393758,6571.5303650164,1,1
2018-07-04,6497.0,6790.0,6399.8,6584.2,3811.89849172,25102159.151698,6585.211858664,0,1
2018-07-05,6587.0,6715.2,6450.0,6526.2,3316.81460343,21820237.876213,6578.6727583895,1,1
2018-07-06,6529.8,6639.2,6450.0,6595.4,2358.11624029,15439779.218091,6547.5055700361,0,0
2018-07-07,6599.9,6838.5,6503.2,6755.1,2229.00030908,14828881.371487,6652.7049417987,0,0
2018-07-08,6754.1,6777.1,6680.5,6704.7,1770.8034624,11927601.090953,6735.7001181752,1,1
2018-07-09,6704.8,6800.0,6610.0,6662.5,2209.58233668,14803291.21996,6699.5879602308,1,1
2018-07-10,6662.5,6684.2,6276.7,6304.6,4426.63621401,28541804.979409,6447.7412643659,1,1
2018-07-11,6304.6,6400.6,6279.0,6377.9,2466.36454935,15658063.040494,6348.6409762986,0,0
2018-07-12,6378.0,6378.0,6073.3,6242.5,4293.13103759,26590907.915409,6193.826296608,1,0
2018-07-13,6248.2,6356.0,6126.1,6214.9,2993.39547119,18670635.71928,6237.2766642349,1,1
2018-07-14,6215.2,6329.5,6187.0,6250.4,1472.07447423,9193849.0096866,6245.50535359,0,1
2018-07-15,6252.8,6386.9,6234.5,6335.4,2272.52623934,14388198.73021,6331.3674804427,0,1
2018-07-16,6345.2,6750.0,6328.0,6727.0,5254.16635675,34479822.899646,6562.3774655231,0,0
2018-07-17,6727.0,7475.0,6667.1,7316.9,7189.73550883,50891633.981971,7078.3735951717,0,0
2018-07-18,7316.2,7599.0,7234.6,7367.4,6059.98005409,44953126.502775,7418.0320894679,0,1
2018-07-19,7379.9,7548.8,7280.8,7472.3,4114.20809718,30511962.327483,7416.2418639923,0,0
2018-07-20,7472.3,7670.5,7238.8,7320.0,5351.30873039,39714447.961748,7421.4458486034,1,1
2018-07-21,7320.0,7447.9,7200.3,7396.7,2408.68298029,17638644.104443,7322.9413122352,0,0
2018-07-22,7397.7,7581.9,7320.0,7401.1,2554.43826634,19037326.264459,7452.646836416,0,1
2018-07-23,7401.1,7844.9,7375.8,7720.0,5418.99881997,41621778.795698,7680.7137588431,0,0
2018-07-24,7719.9,8491.1,7695.0,8401.8,8311.62882834,67562087.877042,8128.6218709234,0,0
2018-07-25,8395.4,8496.6,8062.1,8166.0,5750.80143989,47405888.093157,8243.3533114758,1,1
2018-07-26,8164.7,8315.0,7840.0,7925.0,5606.02425711,45410120.797262,8100.2362306351,1,1
2018-07-27,7925.1,8274.8,7800.5,8177.0,5530.00237933,44301464.854057,8011.1113549691,0,0
2018-07-28,8177.1,8250.0,8072.0,8230.8,1768.0996495,14447444.364248,8171.1708773502,0,0
2018-07-29,8225.3,8290.2,8125.0,8213.5,1714.1729232,14078988.068477,8213.2834312853,1,1
2018-07-30,8213.1,8274.9,7850.1,8170.0,4501.03616911,36330950.901729,8071.6860599929,1,0
2018-07-31,8169.9,8170.0,7634.8,7726.0,5451.51366417,42637052.626199,7821.1401920223,1,1
2018-08-01,7726.0,7757.7,7423.0,7604.1,4418.82055174,33400888.247111,7558.7790579,1,0
2018-08-02,7605.3,7700.0,7455.7,7534.8,3842.08632071,29048626.322458,7560.638647257,1,1
2018-08-03,7534.7,7534.7,7254.6,7415.0,5255.80867526,38865002.395049,7394.6760235002,1,1
2018-08-04,7410.1,7485.9,6927.0,7024.5,4985.60290025,35631663.162115,7146.9115922426,1,1
2018-08-05,7011.8,7088.4,6880.1,7026.9,3309.71773923,23147720.058946,6993.8653029461,0,0
2018-08-06,7026.9,7159.9,6833.0,6935.7,3151.62137107,21976714.221205,6973.1454491768,1,1
2018-08-07,6935.7,7149.0,6659.9,6717.8,6505.46710491,45042489.041633,6923.7901468501,1,1
2018-08-08,6714.9,6715.0,6120.0,6275.9,9467.83178051,60521180.961566,6392.295761544,1,1
2018-08-09,6276.6,6630.5,6179.1,6536.0,5940.66974731,38166157.74242,6424.554699359,0,0
2018-08-10,6533.4,6579.1,6010.0,6141.5,7526.68665808,47485806.292367,6308.9920504915,1,1
2018-08-11,6141.1,6491.1,5969.6,6231.8,7124.73599104,44379546.387846,6228.9390713785,0,1
2018-08-12,6233.2,6478.0,6158.5,6312.2,4542.22788394,28690491.476204,6316.3919136785,0,1
2018-08-13,6310.0,6544.7,6142.5,6250.0,5762.24949546,36561124.420287,6344.9394978633,1,1
2018-08-14,6250.0,6789.8,5890.0,6196.8,10247.14966594,62336293.435885,6083.2812506957,1,1
2018-08-15,6193.1,6649.0,6186.0,6269.5,8069.74747296,51645092.768732,6399.8400125634,0,1
2018-08-16,6269.5,6491.8,6213.0,6316.0,4760.15867825,30214447.450774,6347.3613997007,0,1
2018-08-17,6311.6,6596.7,6289.1,6589.2,3810.80736806,24677416.609898,6475.6399960623,0,0
2018-08-18,6589.7,6615.8,6301.6,6400.0,3128.52170748,20160692.179274,6444.1592753125,1,1
2018-08-19,6400.0,6546.9,6317.2,6475.1,1721.69385641,11060480.991166,6424.1856645923,0,0
2018-08-20,6477.9,6520.0,6224.0,6257.2,3787.10400671,24143279.466507,6375.1297624069,1,1
2018-08-21,6257.1,6500.0,6241.4,6475.5,3181.62205004,20364772.871379,6400.7517395484,0,0
2018-08-22,6474.5,6916.5,6210.0,6359.8,8206.7350897,53984297.559404,6578.0480263288,1,1
2018-08-23,6354.9,6578.2,6329.2,6527.2,3430.61656549,22105424.24712,6443.5718259767,0,0
2018-08-24,6527.6,6748.0,6451.1,6693.3,3112.78621782,20497659.726176,6584.9879470781,0,0
2018-08-25,6693.1,6795.0,6660.6,6732.3,2077.02568274,13965111.710375,6723.6105101756,0,1
2018-08-26,6730.8,6775.0,6560.4,6710.0,2027.09113858,13525540.639113,6672.3890118664,1,0
2018-08-27,6710.0,6949.8,6648.1,6909.0,3181.26180222,21519568.471107,6764.4757989079,0,0
2018-08-28,6906.2,7133.7,6860.0,7076.7,5196.62404793,36430262.468564,7010.3709894264,0,0
2018-08-29,7076.7,7120.0,6886.6,7022.7,2919.72814403,20512159.494899,7025.3662269346,1,1
2018-08-30,7025.4,7060.0,6776.9,6983.1,4730.6290473,32660907.021438,6904.1361507894,1,0
2018-08-31,6983.1,7085.9,6888.0,7015.8,3498.94458595,24444805.57206,6986.336871472,0,0
2018-09-01,7014.8,7254.0,7014.7,7191.3,2912.71802862,20821605.047285,7148.5138083035,0,0
2018-09-02,7191.2,7331.1,7127.5,7294.7,3383.46479112,24539171.621375,7252.6753302646,0,0
2018-09-03,7294.5,7329.9,7183.5,7256.1,2218.42701096,16103408.090518,7258.9307698474,1,1
2018-09-04,7256.0,7405.9,7219.2,7359.3,2791.50635582,20476370.859229,7335.2406368475,0,0
2018-09-05,7358.8,7389.4,6638.8,6686.6,7620.24668597,53295677.553698,6993.9569872224,1,1
2018-09-06,6684.4,6702.3,6250.0,6494.8,9592.98916429,61639336.535715,6425.456703857,1,0
2018-09-07,6494.8,6524.8,6318.8,6397.6,3234.96751056,20813368.900753,6433.8726224641,1,1
2018-09-08,6400.0,6457.7,6073.9,6183.2,3870.77622517,24138543.921857,6236.0990451721,1,1
2018-09-09,6183.2,6459.4,6137.6,6230.9,3636.57036982,22955516.058109,6312.4080448484,0,1
2018-09-10,6232.8,6371.3,6231.0,6304.5,3377.333021,21228501.220065,6285.5812820553,0,0
2018-09-11,6301.2,6410.9,6162.4,6282.3,3534.8259152,22197681.392704,6279.7099277938,1,1
2018-09-12,6281.0,6366.4,6195.0,6319.5,2970.71313212,18651318.569321,6278.3977246605,0,0
2018-09-13,6325.1,6595.9,6325.1,6487.1,5151.30380842,33367773.429083,6477.5394094486,0,1
2018-09-14,6490.5,6599.8,6388.0,6482.9,4004.80392224,26039576.504735,6502.0852482012,1,1
2018-09-15,6482.3,6568.4,6465.2,6520.0,1289.21839839,8401448.5488611,6516.6992337008,0,1
2018-09-16,6520.0,6520.1,6342.8,6497.9,1667.09379708,10775683.050097,6463.7533106845,1,0
2018-09-17,6501.7,6532.1,6202.2,6250.0,5043.65609012,31953933.782114,6335.4703832223,1,1
2018-09-18,6250.0,6384.9,6225.0,6330.5,3231.40008301,20377930.219402,6306.2232146817,0,0
2018-09-19,6330.7,6574.0,6102.6,6392.1,4789.5385138,30388432.918869,6344.7517608036,0,0
2018-09-20,6390.6,6424.0,6382.6,6392.0,481.90228582,3085267.9176234,6402.2686930682,0,1
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2018-09-22,6714.9,6744.0,6625.2,6717.0,1482.49166276,9899944.0561729,6677.908756493,0,0
2018-09-23,6705.3,6768.0,6660.1,6700.0,1383.16306327,9274045.1367725,6704.9543058556,1,1
2018-09-24,6700.2,6719.9,6545.0,6579.2,3892.98802754,25794224.303566,6625.8164990725,1,1
2018-09-25,6579.2,6580.0,6318.5,6435.0,5070.27744028,32564589.368204,6422.6444709909,1,1
2018-09-26,6434.9,6540.7,6372.0,6453.5,3269.59907853,21186553.560771,6479.8628369739,0,1
2018-09-27,6452.0,6730.0,6430.9,6683.8,4768.61657017,31304496.110437,6564.6913837153,0,0
2018-09-28,6683.7,6796.2,6529.4,6622.3,4522.27287464,30127410.04585,6662.0062258512,1,1
2018-09-29,6622.2,6622.2,6450.1,6582.7,2152.33993481,14071155.423835,6537.6083007433,1,0
2018-09-30,6582.2,6641.0,6518.0,6604.1,1172.97098727,7726595.6545572,6587.2009950905,0,0
2018-10-01,6603.8,6633.3,6490.2,6572.6,1863.85010232,12236126.564277,6564.9735185498,1,1
2018-10-02,6574.5,6597.0,6436.2,6500.0,3054.40144826,19925935.741333,6523.6793783881,1,1
2018-10-03,6497.7,6521.1,6397.6,6463.9,5143.68266094,33280966.17725,6470.2603895022,1,1
2018-10-04,6463.8,6598.9,6461.0,6547.4,2016.90547481,13213316.344044,6551.2819064011,0,1
2018-10-05,6557.0,6666.6,6494.1,6580.1,2486.38090196,16336743.232061,6570.4909570303,0,1
2018-10-06,6582.7,6599.0,6532.0,6550.0,856.99887958,5620753.4728072,6558.6473993547,1,1
2018-10-07,6549.9,6584.2,6488.3,6570.5,1022.59591558,6684691.4100619,6536.9823096452,0,0
2018-10-08,6567.9,6688.3,6545.0,6610.0,2498.50910751,16509774.06852,6607.850265142,0,1
2018-10-09,6607.4,6618.5,6555.6,6585.1,1360.29865716,8955019.4077745,6583.1274335524,1,1
2018-10-10,6585.6,6589.1,6441.8,6530.5,2485.6867862,16180333.410137,6509.4015464728,1,0
2018-10-11,6530.1,6530.1,6091.2,6150.1,7093.7413978,44101980.798997,6217.0268587285,1,1
2018-10-12,6151.9,6238.5,6110.0,6192.2,1674.4137972,10373265.03925,6195.1621854746,0,1
2018-10-13,6192.2,6219.1,6171.7,6197.9,922.91471118,5721714.9330219,6199.6139661771,0,1
2018-10-14,6197.8,6289.9,6150.0,6181.8,1237.4738153,7705672.9559288,6226.9381870199,1,1
2018-10-15,6181.9,6820.0,6151.0,6438.5,11354.6185329,73235876.90854,6449.8755899495,0,1
2018-10-16,6441.3,6490.0,6391.5,6460.4,3309.32489192,21318048.564759,6441.8119287135,0,0
2018-10-17,6460.3,6469.8,6411.9,6442.5,1684.00200096,10842326.948622,6438.4287800375,1,0
2018-10-18,6442.3,6487.9,6344.6,6395.4,1779.34136236,11413235.103249,6414.3032611298,1,1
2018-10-19,6395.2,6406.8,6352.5,6384.2,1146.64426148,7316683.3241702,6380.9531604217,1,0
2018-10-20,6383.4,6429.7,6360.1,6412.3,778.6663109,4984849.338512,6401.7786165044,0,0
2018-10-21,6412.0,6457.8,6399.2,6410.0,942.92925895,6065596.5719488,6432.7164677265,1,1
2018-10-22,6411.1,6428.7,6367.8,6409.6,1288.67517963,8254189.9447857,6405.1749232538,0,0
2018-10-23,6408.7,6418.0,6356.2,6394.4,2065.78586984,13208322.875127,6393.8489792022,1,0
2018-10-24,6394.9,6466.0,6392.7,6413.9,1503.78700844,9665863.8568473,6427.6814486345,0,1
2018-10-25,6414.0,6419.7,6356.0,6393.0,1482.41215709,9484655.4856624,6398.1231132649,1,1
2018-10-26,6393.1,6450.0,6378.9,6409.3,1463.43499037,9372031.2117722,6404.132246013,0,0
2018-10-27,6409.2,6422.3,6385.0,6410.4,646.43202969,4140635.0342717,6405.3679955453,0,0
2018-10-28,6410.3,6433.6,6388.0,6408.1,773.29146639,4956959.623162,6410.2086194005,1,1
2018-10-29,6408.1,6423.0,6201.0,6266.3,3557.30970795,22433989.425523,6306.4482058974,1,1
2018-10-30,6266.2,6299.4,6242.0,6275.0,4932.95582553,30934345.225369,6270.9552486303,0,0
2018-10-31,6275.1,6377.0,6205.0,6307.5,3034.35554815,19052436.509151,6278.9070716407,0,0
2018-11-01,6307.5,6367.7,6290.6,6339.9,1768.98645705,11170881.932732,6314.8487588543,0,0
2018-11-02,6341.7,6378.3,6318.2,6346.2,1764.9875909,11209703.140173,6351.1512477305,0,1
2018-11-03,6346.2,6347.6,6300.6,6331.4,682.84379875,4320203.790725,6326.7819062477,1,0
2018-11-04,6332.3,6471.6,6316.3,6419.9,1748.2959158,11195390.535288,6403.6016066338,0,0
2018-11-05,6419.9,6443.3,6370.2,6405.9,1246.86456552,7983600.9862755,6402.9415920935,1,1
2018-11-06,6406.0,6455.2,6390.2,6451.3,2068.61689691,13281472.732592,6420.460333874,0,0
2018-11-07,6450.3,6552.9,6448.6,6503.3,2678.44185144,17430830.469334,6507.8248609214,0,1
2018-11-08,6503.2,6515.7,6380.6,6408.8,2222.69047204,14328391.179419,6446.4176904795,1,1
2018-11-09,6408.9,6419.7,6310.0,6335.4,2192.61043191,13964454.705265,6368.8717804287,1,1
2018-11-10,6334.7,6375.0,6331.6,6349.0,699.4259707,4446172.5578804,6356.8879969249,0,1
2018-11-11,6348.9,6364.5,6275.1,6358.2,757.26599104,4791716.5764274,6327.6532065657,0,0
2018-11-12,6357.4,6385.0,6290.8,6327.3,2245.0162082,14256093.424845,6350.1071274112,1,1
2018-11-13,6327.3,6329.1,6250.0,6260.0,2534.8560695,15937010.304117,6287.1460418897,1,1
2018-11-14,6258.8,6300.0,5330.0,5600.9,15801.63865694,90638896.188865,5736.0441000248,1,1
2018-11-15,5600.9,5647.8,5206.1,5570.6,10784.00578572,58865584.773288,5458.6010006817,1,0
2018-11-16,5574.5,5610.0,5413.0,5514.4,4398.89570819,24313834.192169,5527.2586133154,1,1
2018-11-17,5516.9,5549.5,5457.2,5499.3,2194.93344824,12043641.98442,5487.019205105,1,0
2018-11-18,5499.4,5698.0,5499.4,5560.9,1993.3557686,11072234.690459,5554.5702703316,0,1
2018-11-19,5561.0,5563.5,4700.0,4741.2,16742.72939184,85090812.96225,5082.2545697788,1,1
2018-11-20,4740.8,4891.9,4028.8,4361.4,24334.07438498,108623934.96345,4463.8613840394,1,1
2018-11-21,4361.4,4635.7,4240.9,4548.2,11087.68063094,49277588.504893,4444.3549688277,0,0
2018-11-22,4543.3,4589.9,4070.0,4262.6,6504.17863961,28819928.00666,4430.9865401219,1,1
2018-11-23,4269.4,4364.8,4089.4,4286.4,9319.24521711,39449928.346305,4233.1677541734,0,0
2018-11-24,4287.6,4373.2,3685.0,3780.0,10821.68499053,43041860.722657,3977.3714315583,1,1
2018-11-25,3775.0,4126.9,3456.0,3932.9,19692.9488549,74085889.762602,3762.0516007265,0,0
2018-11-26,3932.2,4067.8,3516.1,3727.1,18383.35171047,69311899.933313,3770.3625010796,1,1
2018-11-27,3727.5,3829.0,3561.6,3770.7,11635.14922863,43107955.131672,3704.9765572064,0,0
2018-11-28,3770.9,4397.6,3770.8,4219.8,16238.44129275,66769615.166057,4111.8241561687,0,0
2018-11-29,4219.8,4441.0,4066.0,4241.9,11168.64053806,47288914.227521,4234.0797043626,0,1
2018-11-30,4242.0,4300.0,3856.9,3969.4,14587.39740305,58906186.959945,4038.1560419838,1,1
2018-12-01,3969.4,4286.6,3905.7,4138.4,7217.24524291,29711104.856262,4116.6821766864,0,1
2018-12-02,4138.1,4262.9,4025.1,4101.9,5903.84285302,24341559.459295,4123.0026044552,1,1
2018-12-03,4101.9,4117.0,3732.6,3832.7,10835.55742103,42225732.402745,3896.9598666693,1,1
2018-12-04,3832.3,4059.3,3728.7,3904.7,9296.11925295,36223166.168498,3896.5900912903,0,1
2018-12-05,3904.7,3916.3,3653.0,3694.3,8825.24903921,33373213.28883,3781.5605135396,1,1
2018-12-06,3697.1,3851.1,3412.0,3435.5,18686.40943319,68210695.778679,3650.2837007053,1,1
2018-12-07,3432.6,3600.0,3208.0,3379.3,21254.63742886,71550677.512527,3366.3560600368,1,1
2018-12-08,3379.0,3498.9,3251.3,3396.9,9218.81472558,31147509.189893,3378.6891392302,0,0
2018-12-09,3395.1,3636.0,3359.9,3539.5,8558.53516802,30006776.024994,3506.0644649938,0,0
2018-12-10,3532.6,3596.0,3348.7,3408.0,8249.14928776,28490638.170877,3453.7668281929,1,1
2018-12-11,3410.4,3441.1,3294.5,3348.1,7038.78424579,23633674.185409,3357.6358302991,1,1
2018-12-12,3347.1,3489.4,3323.6,3435.2,7305.32382602,24918707.28257,3411.0339084237,0,0
2018-12-13,3433.1,3438.2,3217.7,3260.0,10912.653443,36285083.518016,3325.0468098839,1,1
2018-12-14,3260.0,3308.6,3134.0,3194.9,11696.58249279,37595656.087771,3214.2428021985,1,1
2018-12-15,3192.9,3225.0,3120.0,3180.1,5328.46611326,16883381.444051,3168.5256291743,1,0
2018-12-16,3180.1,3265.0,3159.0,3189.7,4497.97943302,14485652.127202,3220.4798494324,0,1
2018-12-17,3193.2,3587.9,3184.0,3502.0,18346.03927549,62584233.571978,3411.3212466295,0,0
2018-12-18,3502.0,3690.9,3433.9,3669.1,11681.2271377,41363755.019108,3541.0453483616,0,0
2018-12-19,3668.6,3920.0,3645.6,3683.6,23738.9113154,89281582.254732,3760.9804876272,0,1
2018-12-20,3682.0,4178.0,3651.0,4074.4,21323.81104655,84516053.021852,3963.4591038793,0,0
2018-12-21,4074.5,4164.0,3769.2,3838.5,16054.60464066,63631543.699352,3963.4450753274,1,1
2018-12-22,3840.1,4022.6,3788.3,3981.3,9707.73609415,37622572.054627,3875.5248071998,0,0
2018-12-23,3979.8,4062.5,3910.0,3940.2,6944.33058233,27614825.746993,3976.6001084769,1,1
